query_id;dop;execution_time;executor_start_time;query_used_mem;operator_mem;process_used_mem;estimate_work_mem;cstore_buffers;instance_mem;max_dynamic_memory;dynamic_startup_memory;init_used_memory;dynamic_peak_memory;other_memory;io_time;cpu_time;total_costs;operator_num;table_names;query_string;
18;64;16282.1;358.125;9049088;3220738;38984704;52428800;104857600;524288000;300350464;1747968;8587264;10797056;8081408;0;0;4.65422e+08;30;item,date_dim,customer_address,customer_demographics,customer,catalog_sales;select  i_item_id,         ca_country,         ca_state,          ca_county,         avg( cast(cs_quantity as decimal(12,2))) agg1,         avg( cast(cs_list_price as decimal(12,2))) agg2,         avg( cast(cs_coupon_amt as decimal(12,2))) agg3,         avg( cast(cs_sales_price as decimal(12,2))) agg4,         avg( cast(cs_net_profit as decimal(12,2))) agg5,         avg( cast(c_birth_year as decimal(12,2))) agg6,         avg( cast(cd1.cd_dep_count as decimal(12,2))) agg7  from catalog_sales, customer_demographics cd1,        customer_demographics cd2, customer, customer_address, date_dim, item  where cs_sold_date_sk = d_date_sk and        cs_item_sk = i_item_sk and        cs_bill_cdemo_sk = cd1.cd_demo_sk and        cs_bill_customer_sk = c_customer_sk and        cd1.cd_gender = 'F' and         cd1.cd_education_status = '4 yr Degree' and        c_current_cdemo_sk = cd2.cd_demo_sk and        c_current_addr_sk = ca_address_sk and        c_birth_month in (4,2,12,10,11,3) and        d_year = 2001 and        ca_state in ('AR','GA','CO'                    ,'MS','ND','KS','KY')  group by rollup (i_item_id, ca_country, ca_state, ca_county)  order by ca_country,         ca_state,          ca_county,  i_item_id  limit 100;
19;64;1507.78;52.066;1102848;320957;29358080;52428800;104857600;524288000;300350464;1747968;2478080;2850816;4952064;0;0;4.07302e+06;18;customer_address,customer,item,store,store_sales,date_dim;select  i_brand_id brand_id, i_brand brand, i_manufact_id, i_manufact,   sum(ss_ext_sales_price) ext_price  from date_dim, store_sales, item,customer,customer_address,store  where d_date_sk = ss_sold_date_sk    and ss_item_sk = i_item_sk    and i_manager_id=8    and d_moy=11    and d_year=1999    and ss_customer_sk = c_customer_sk     and c_current_addr_sk = ca_address_sk    and substr(ca_zip,1,5) <> substr(s_zip,1,5)     and ss_store_sk = s_store_sk   group by i_brand       ,i_brand_id       ,i_manufact_id       ,i_manufact  order by ext_price desc          ,i_brand          ,i_brand_id          ,i_manufact_id          ,i_manufact limit 100 ;
20;64;706.604;463.101;4524032;656592;23261184;52428800;104857600;524288000;300350464;1747968;5848064;6272000;5243904;0;0;7.09791e+06;20;date_dim,item,catalog_sales;select  i_item_id        ,i_item_desc         ,i_category         ,i_class         ,i_current_price        ,sum(cs_ext_sales_price) as itemrevenue         ,sum(cs_ext_sales_price)*100/sum(sum(cs_ext_sales_price)) over            (partition by i_class) as revenueratio  from catalog_sales      ,item       ,date_dim  where cs_item_sk = i_item_sk     and i_category in ('Men', 'Home', 'Music')    and cs_sold_date_sk = d_date_sk  and d_date between cast('1999-03-08' as date)       and (cast('1999-03-08' as date) + 30 )  group by i_item_id          ,i_item_desc           ,i_category          ,i_class          ,i_current_price  order by i_category          ,i_class          ,i_item_id          ,i_item_desc          ,revenueratio limit 100;
22;64;24942.8;194.21;45708288;43011073;22742016;52428800;104857600;524288000;300350464;1747968;4625408;47456256;4783104;0;0;6.52028e+08;18;item,date_dim,inventory;select  i_product_name              ,i_brand              ,i_class              ,i_category              ,avg(inv_quantity_on_hand) qoh        from inventory            ,date_dim            ,item        where inv_date_sk=d_date_sk               and inv_item_sk=i_item_sk               and d_month_seq between 1188 and 1188 + 11        group by rollup(i_product_name                        ,i_brand                        ,i_class                        ,i_category) order by qoh, i_product_name, i_brand, i_class, i_category limit 100;
25;64;3.98147e+06;180.873;4432896;1370374;46209024;52428800;104857600;524288000;300350464;1747968;4716544;6180864;8951808;0;0;5.99631e+06;24;item,date_dim,catalog_sales,store_returns,store,store_sales;select    i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  ,min(ss_net_profit) as store_sales_profit  ,min(sr_net_loss) as store_returns_loss  ,min(cs_net_profit) as catalog_sales_profit  from  store_sales  ,store_returns  ,catalog_sales  ,date_dim d1  ,date_dim d2  ,date_dim d3  ,store  ,item  where  d1.d_moy = 4  and d1.d_year = 2002  and d1.d_date_sk = ss_sold_date_sk  and i_item_sk = ss_item_sk  and s_store_sk = ss_store_sk  and ss_customer_sk = sr_customer_sk  and ss_item_sk = sr_item_sk  and ss_ticket_number = sr_ticket_number  and sr_returned_date_sk = d2.d_date_sk  and d2.d_moy               between 4 and  10  and d2.d_year              = 2002  and sr_customer_sk = cs_bill_customer_sk  and sr_item_sk = cs_item_sk  and cs_sold_date_sk = d3.d_date_sk  and d3.d_moy               between 4 and  10   and d3.d_year              = 2002  group by  i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  order by  i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  limit 100;
26;64;1759.58;188.434;3804160;735166;31821824;52428800;104857600;524288000;300350464;1747968;5098496;5552128;6005760;0;0;7.25816e+06;23;promotion,item,date_dim,customer_demographics,catalog_sales;select  i_item_id,          avg(cs_quantity) agg1,         avg(cs_list_price) agg2,         avg(cs_coupon_amt) agg3,         avg(cs_sales_price) agg4   from catalog_sales, customer_demographics, date_dim, item, promotion  where cs_sold_date_sk = d_date_sk and        cs_item_sk = i_item_sk and        cs_bill_cdemo_sk = cd_demo_sk and        cs_promo_sk = p_promo_sk and        cd_gender = 'M' and         cd_marital_status = 'S' and        cd_education_status = '4 yr Degree' and        (p_channel_email = 'N' or p_channel_event = 'N') and        d_year = 1999   group by i_item_id  order by i_item_id  limit 100;
27;64;1692.63;197.865;4328448;901997;47623168;52428800;104857600;524288000;300350464;1747968;5193728;6076416;9663488;0;0;1.92833e+07;24;item,date_dim,customer_demographics,store,store_sales;select  i_item_id,         s_state, grouping(s_state) g_state,         avg(ss_quantity) agg1,         avg(ss_list_price) agg2,         avg(ss_coupon_amt) agg3,         avg(ss_sales_price) agg4  from store_sales, customer_demographics, date_dim, store, item  where ss_sold_date_sk = d_date_sk and        ss_item_sk = i_item_sk and        ss_store_sk = s_store_sk and        ss_cdemo_sk = cd_demo_sk and        cd_gender = 'F' and        cd_marital_status = 'D' and        cd_education_status = 'College' and        d_year = 2002 and        s_state in ('SD','AL', 'TN', 'TN', 'SD', 'SD')  group by rollup (i_item_id, s_state)  order by i_item_id          ,s_state  limit 100;
28;64;2838.14;1755.13;12068864;1927064;52152320;52428800;104857600;524288000;300350464;1747968;11121664;13816832;16137216;0;0;2.01182e+07;54;store_sales;select  * from (select avg(ss_list_price) B1_LP             ,count(ss_list_price) B1_CNT             ,count(distinct ss_list_price) B1_CNTD       from store_sales       where ss_quantity between 0 and 5         and (ss_list_price between 49 and 49+10               or ss_coupon_amt between 5040 and 5040+1000              or ss_wholesale_cost between 4 and 4+20)) B1,      (select avg(ss_list_price) B2_LP             ,count(ss_list_price) B2_CNT             ,count(distinct ss_list_price) B2_CNTD       from store_sales       where ss_quantity between 6 and 10         and (ss_list_price between 5 and 5+10           or ss_coupon_amt between 441 and 441+1000           or ss_wholesale_cost between 80 and 80+20)) B2,      (select avg(ss_list_price) B3_LP             ,count(ss_list_price) B3_CNT             ,count(distinct ss_list_price) B3_CNTD       from store_sales       where ss_quantity between 11 and 15         and (ss_list_price between 153 and 153+10           or ss_coupon_amt between 10459 and 10459+1000           or ss_wholesale_cost between 3 and 3+20)) B3,      (select avg(ss_list_price) B4_LP             ,count(ss_list_price) B4_CNT             ,count(distinct ss_list_price) B4_CNTD       from store_sales       where ss_quantity between 16 and 20         and (ss_list_price between 14 and 14+10           or ss_coupon_amt between 13311 and 13311+1000           or ss_wholesale_cost between 1 and 1+20)) B4,      (select avg(ss_list_price) B5_LP             ,count(ss_list_price) B5_CNT             ,count(distinct ss_list_price) B5_CNTD       from store_sales       where ss_quantity between 21 and 25         and (ss_list_price between 29 and 29+10           or ss_coupon_amt between 6047 and 6047+1000           or ss_wholesale_cost between 27 and 27+20)) B5,      (select avg(ss_list_price) B6_LP             ,count(ss_list_price) B6_CNT             ,count(distinct ss_list_price) B6_CNTD       from store_sales       where ss_quantity between 26 and 30         and (ss_list_price between 159 and 159+10           or ss_coupon_amt between 2432 and 2432+1000           or ss_wholesale_cost between 48 and 48+20)) B6 limit 100;
29;64;4.67258e+06;253.142;4193280;1268605;42393600;52428800;104857600;524288000;300350464;1747968;4746240;5941248;8574976;0;0;5.99489e+06;24;item,date_dim,catalog_sales,store_returns,store,store_sales;select         i_item_id     ,i_item_desc     ,s_store_id     ,s_store_name     ,max(ss_quantity)        as store_sales_quantity     ,max(sr_return_quantity) as store_returns_quantity     ,max(cs_quantity)        as catalog_sales_quantity  from     store_sales    ,store_returns    ,catalog_sales    ,date_dim             d1    ,date_dim             d2    ,date_dim             d3    ,store    ,item  where      d1.d_moy               = 4   and d1.d_year              = 2000  and d1.d_date_sk           = ss_sold_date_sk  and i_item_sk              = ss_item_sk  and s_store_sk             = ss_store_sk  and ss_customer_sk         = sr_customer_sk  and ss_item_sk             = sr_item_sk  and ss_ticket_number       = sr_ticket_number  and sr_returned_date_sk    = d2.d_date_sk  and d2.d_moy               between 4 and  4 + 3   and d2.d_year              = 2000  and sr_customer_sk         = cs_bill_customer_sk  and sr_item_sk             = cs_item_sk  and cs_sold_date_sk        = d3.d_date_sk       and d3.d_year              in (2000,2000+1,2000+2)  group by     i_item_id    ,i_item_desc    ,s_store_id    ,s_store_name  order by     i_item_id     ,i_item_desc    ,s_store_id    ,s_store_name  limit 100;
31;64;1971.6;1691.95;15110144;1915788;48958464;52428800;104857600;524288000;300350464;1747968;16855040;16858112;16647168;0;0;3.14863e+07;77;web_sales,customer_address,date_dim,store_sales;with ss as  (select ca_county,d_qoy, d_year,sum(ss_ext_sales_price) as store_sales  from store_sales,date_dim,customer_address  where ss_sold_date_sk = d_date_sk   and ss_addr_sk=ca_address_sk  group by ca_county,d_qoy, d_year),  ws as  (select ca_county,d_qoy, d_year,sum(ws_ext_sales_price) as web_sales  from web_sales,date_dim,customer_address  where ws_sold_date_sk = d_date_sk   and ws_bill_addr_sk=ca_address_sk  group by ca_county,d_qoy, d_year)  select          ss1.ca_county        ,ss1.d_year        ,ws2.web_sales/ws1.web_sales web_q1_q2_increase        ,ss2.store_sales/ss1.store_sales store_q1_q2_increase        ,ws3.web_sales/ws2.web_sales web_q2_q3_increase        ,ss3.store_sales/ss2.store_sales store_q2_q3_increase  from         ss ss1        ,ss ss2        ,ss ss3        ,ws ws1        ,ws ws2        ,ws ws3  where     ss1.d_qoy = 1     and ss1.d_year = 2000     and ss1.ca_county = ss2.ca_county     and ss2.d_qoy = 2     and ss2.d_year = 2000  and ss2.ca_county = ss3.ca_county     and ss3.d_qoy = 3     and ss3.d_year = 2000     and ss1.ca_county = ws1.ca_county     and ws1.d_qoy = 1     and ws1.d_year = 2000     and ws1.ca_county = ws2.ca_county     and ws2.d_qoy = 2     and ws2.d_year = 2000     and ws1.ca_county = ws3.ca_county     and ws3.d_qoy = 3     and ws3.d_year =2000     and case when ws1.web_sales > 0 then ws2.web_sales/ws1.web_sales else null end         > case when ss1.store_sales > 0 then ss2.store_sales/ss1.store_sales else null end     and case when ws2.web_sales > 0 then ws3.web_sales/ws2.web_sales else null end        > case when ss2.store_sales > 0 then ss3.store_sales/ss2.store_sales else null end  order by web_q2_q3_increase;
34;64;715.615;114.359;2168832;433945;28266496;52428800;104857600;524288000;300350464;1746944;3632128;3915776;5768192;0;0;4.7233e+06;18;date_dim,household_demographics,store,store_sales,customer;select c_last_name        ,c_first_name        ,c_salutation        ,c_preferred_cust_flag        ,ss_ticket_number        ,cnt from    (select ss_ticket_number           ,ss_customer_sk           ,count(*) cnt     from store_sales,date_dim,store,household_demographics     where store_sales.ss_sold_date_sk = date_dim.d_date_sk     and store_sales.ss_store_sk = store.s_store_sk       and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk     and (date_dim.d_dom between 1 and 3 or date_dim.d_dom between 25 and 28)     and (household_demographics.hd_buy_potential = '1001-5000' or          household_demographics.hd_buy_potential = '0-500')     and household_demographics.hd_vehicle_count > 0     and (case when household_demographics.hd_vehicle_count > 0   then household_demographics.hd_dep_count/ household_demographics.hd_vehicle_count   else null   end)  > 1.2     and date_dim.d_year in (2000,2000+1,2000+2)     and store.s_county in ('Williamson County','Walker County','Ziebach County','Walker County',                            'Ziebach County','Ziebach County','Ziebach County','Ziebach County')     group by ss_ticket_number,ss_customer_sk) dn,customer     where ss_customer_sk = c_customer_sk       and cnt between 15 and 20     order by c_last_name,c_first_name,c_salutation,c_preferred_cust_flag desc, ss_ticket_number;
35;64;6504.8;772.337;4418560;1379977;30688256;52428800;104857600;524288000;300350464;1747968;5925888;6166528;7783424;0;0;7.7835e+06;35;web_sales,date_dim,store_sales,customer_demographics,customer_address,catalog_sales,customer;select      ca_state,   cd_gender,   cd_marital_status,   cd_dep_count,   count(*) cnt1,   stddev_samp(cd_dep_count),   sum(cd_dep_count),   min(cd_dep_count),   cd_dep_employed_count,   count(*) cnt2,   stddev_samp(cd_dep_employed_count),   sum(cd_dep_employed_count),   min(cd_dep_employed_count),   cd_dep_college_count,   count(*) cnt3,   stddev_samp(cd_dep_college_count),   sum(cd_dep_college_count),   min(cd_dep_college_count)  from   customer c,customer_address ca,customer_demographics  where   c.c_current_addr_sk = ca.ca_address_sk and   cd_demo_sk = c.c_current_cdemo_sk and    exists (select *           from store_sales,date_dim           where c.c_customer_sk = ss_customer_sk and                 ss_sold_date_sk = d_date_sk and                 d_year = 2001 and                 d_qoy < 4) and    (exists (select *             from web_sales,date_dim             where c.c_customer_sk = ws_bill_customer_sk and                   ws_sold_date_sk = d_date_sk and                   d_year = 2001 and                   d_qoy < 4) or      exists (select *              from catalog_sales,date_dim             where c.c_customer_sk = cs_ship_customer_sk and                   cs_sold_date_sk = d_date_sk and                   d_year = 2001 and                   d_qoy < 4))  group by ca_state,           cd_gender,           cd_marital_status,           cd_dep_count,           cd_dep_employed_count,           cd_dep_college_count  order by ca_state,           cd_gender,           cd_marital_status,           cd_dep_count,           cd_dep_employed_count,           cd_dep_college_count  limit 100;
36;64;2023.25;258.802;13032448;8478030;37225472;52428800;104857600;524288000;300350464;1747968;6382592;14780416;8102912;0;0;1.38375e+08;22;item,date_dim,store,store_sales;select       sum(ss_net_profit)/sum(ss_ext_sales_price) as gross_margin    ,i_category    ,i_class    ,grouping(i_category)+grouping(i_class) as lochierarchy    ,rank() over (   partition by grouping(i_category)+grouping(i_class),   case when grouping(i_class) = 0 then i_category end    order by sum(ss_net_profit)/sum(ss_ext_sales_price) asc) as rank_within_parent  from     store_sales    ,date_dim       d1    ,item    ,store  where     d1.d_year = 1999   and d1.d_date_sk = ss_sold_date_sk  and i_item_sk  = ss_item_sk   and s_store_sk  = ss_store_sk  and s_state in ('AL','TN','SD','AL',                  'SD','SD','SD','SD')  group by rollup(i_category,i_class)  order by    lochierarchy desc   ,case when lochierarchy = 0 then i_category end   ,rank_within_parent   limit 100;
37;64;107477;117.037;2016256;251969;37035008;52428800;104857600;524288000;300350464;1747968;3482624;3764224;4000768;0;0;2.83574e+06;15;catalog_sales,date_dim,inventory,item;select  i_item_id        ,i_item_desc        ,i_current_price  from item, inventory, date_dim, catalog_sales  where i_current_price between 16 and 16 + 30  and inv_item_sk = i_item_sk  and d_date_sk=inv_date_sk  and d_date between cast('1999-03-27' as date) and (cast('1999-03-27' as date) +  60 )  and i_manufact_id in (821,673,849,745)  and inv_quantity_on_hand between 100 and 500  and cs_item_sk = i_item_sk  group by i_item_id,i_item_desc,i_current_price  order by i_item_id  limit 100;
38;64;3522.67;784.199;12526592;6774918;34622464;52428800;104857600;524288000;300350464;1746944;7573504;14273536;10800128;0;0;2.05842e+08;44;store_sales,catalog_sales,customer,date_dim,web_sales;select  count(*) from (     select distinct c_last_name, c_first_name, d_date     from store_sales, date_dim, customer           where store_sales.ss_sold_date_sk = date_dim.d_date_sk       and store_sales.ss_customer_sk = customer.c_customer_sk       and d_month_seq between 1212 and 1212 + 11   intersect     select distinct c_last_name, c_first_name, d_date     from catalog_sales, date_dim, customer           where catalog_sales.cs_sold_date_sk = date_dim.d_date_sk       and catalog_sales.cs_bill_customer_sk = customer.c_customer_sk       and d_month_seq between 1212 and 1212 + 11   intersect     select distinct c_last_name, c_first_name, d_date     from web_sales, date_dim, customer           where web_sales.ws_sold_date_sk = date_dim.d_date_sk       and web_sales.ws_bill_customer_sk = customer.c_customer_sk       and d_month_seq between 1212 and 1212 + 11 ) hot_cust limit 100;
39;64;1581.76;640.084;6987776;2281683;25656320;52428800;104857600;524288000;300350464;1747968;5898240;8735744;6510592;0;0;6.47614e+06;31;date_dim,warehouse,item,inventory;with inv as (select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy        ,stdev,mean, case mean when 0 then null else stdev/mean end cov  from(select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy             ,stddev_samp(inv_quantity_on_hand) stdev,avg(inv_quantity_on_hand) mean       from inventory           ,item           ,warehouse           ,date_dim       where inv_item_sk = i_item_sk         and inv_warehouse_sk = w_warehouse_sk         and inv_date_sk = d_date_sk         and d_year =2001       group by w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy) foo  where case mean when 0 then 0 else stdev/mean end > 1) select inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean, inv1.cov         ,inv2.w_warehouse_sk,inv2.i_item_sk,inv2.d_moy,inv2.mean, inv2.cov from inv inv1,inv inv2 where inv1.i_item_sk = inv2.i_item_sk   and inv1.w_warehouse_sk =  inv2.w_warehouse_sk   and inv1.d_moy=1   and inv2.d_moy=1+1 order by inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean,inv1.cov         ,inv2.d_moy,inv2.mean, inv2.cov ;
41;64;60084.3;0.693;51200;4662;11601920;52428800;104857600;524288000;300350464;1747968;1752064;1799168;664576;0;0;7.10211e+08;8;item;select  distinct(i_product_name)  from item i1  where i_manufact_id between 794 and 794+40     and (select count(*) as item_cnt         from item         where (i_manufact = i1.i_manufact and         ((i_category = 'Women' and          (i_color = 'pink' or i_color = 'yellow') and          (i_units = 'Lb' or i_units = 'Pallet') and         (i_size = 'small' or i_size = 'petite')         ) or         (i_category = 'Women' and         (i_color = 'deep' or i_color = 'goldenrod') and         (i_units = 'Bundle' or i_units = 'Oz') and         (i_size = 'extra large' or i_size = 'economy')         ) or         (i_category = 'Men' and         (i_color = 'peru' or i_color = 'cream') and         (i_units = 'Case' or i_units = 'Ounce') and         (i_size = 'medium' or i_size = 'N/A')         ) or         (i_category = 'Men' and         (i_color = 'purple' or i_color = 'floral') and         (i_units = 'Each' or i_units = 'Cup') and         (i_size = 'small' or i_size = 'petite')         ))) or        (i_manufact = i1.i_manufact and         ((i_category = 'Women' and          (i_color = 'blue' or i_color = 'seashell') and          (i_units = 'Pound' or i_units = 'Carton') and         (i_size = 'small' or i_size = 'petite')         ) or         (i_category = 'Women' and         (i_color = 'slate' or i_color = 'saddle') and         (i_units = 'Gram' or i_units = 'Tsp') and         (i_size = 'extra large' or i_size = 'economy')         ) or         (i_category = 'Men' and         (i_color = 'midnight' or i_color = 'chiffon') and         (i_units = 'Box' or i_units = 'Ton') and         (i_size = 'medium' or i_size = 'N/A')         ) or         (i_category = 'Men' and         (i_color = 'orchid' or i_color = 'magenta') and         (i_units = 'Unknown' or i_units = 'Tbl') and         (i_size = 'small' or i_size = 'petite')         )))) > 0  order by i_product_name  limit 100;
43;64;609.904;124.553;2500608;317434;26863616;52428800;104857600;524288000;300350464;1747968;3986432;4248576;5211136;0;0;3.45934e+06;14;store,store_sales,date_dim;select  s_store_name, s_store_id,         sum(case when (d_day_name='Sunday') then ss_sales_price else null end) sun_sales,         sum(case when (d_day_name='Monday') then ss_sales_price else null end) mon_sales,         sum(case when (d_day_name='Tuesday') then ss_sales_price else  null end) tue_sales,         sum(case when (d_day_name='Wednesday') then ss_sales_price else null end) wed_sales,         sum(case when (d_day_name='Thursday') then ss_sales_price else null end) thu_sales,         sum(case when (d_day_name='Friday') then ss_sales_price else null end) fri_sales,         sum(case when (d_day_name='Saturday') then ss_sales_price else null end) sat_sales  from date_dim, store_sales, store  where d_date_sk = ss_sold_date_sk and        s_store_sk = ss_store_sk and        s_gmt_offset = -5 and        d_year = 2000   group by s_store_name, s_store_id  order by s_store_name, s_store_id,sun_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales  limit 100;
44;64;280.96;105.067;1601536;130712;17790976;52428800;104857600;524288000;300350464;1747968;3192832;3349504;3369984;0;0;1.71645e+08;30;store_sales,item;select  asceding.rnk, i1.i_product_name best_performing, i2.i_product_name worst_performing from(select *      from (select item_sk,rank() over (order by rank_col asc) rnk            from (select ss_item_sk item_sk,avg(ss_net_profit) rank_col                   from store_sales ss1                  where ss_store_sk = 30                  group by ss_item_sk                  having avg(ss_net_profit) > 0.9*(select avg(ss_net_profit) rank_col                                                   from store_sales                                                   where ss_store_sk = 30                                                     and ss_hdemo_sk is null                                                   group by ss_store_sk))V1)V11      where rnk  < 11) asceding,     (select *      from (select item_sk,rank() over (order by rank_col desc) rnk            from (select ss_item_sk item_sk,avg(ss_net_profit) rank_col                  from store_sales ss1                  where ss_store_sk = 30                  group by ss_item_sk                  having avg(ss_net_profit) > 0.9*(select avg(ss_net_profit) rank_col                                                   from store_sales                                                   where ss_store_sk = 30                                                     and ss_hdemo_sk is null                                                   group by ss_store_sk))V2)V21      where rnk  < 11) descending, item i1, item i2 where asceding.rnk = descending.rnk    and i1.i_item_sk=asceding.item_sk   and i2.i_item_sk=descending.item_sk order by asceding.rnk limit 100;
45;64;2725.47;50.543;1065984;277352;16335872;52428800;104857600;524288000;300350464;1747968;2433024;2813952;2033664;0;0;4.4401e+06;23;date_dim,customer_address,customer,item,web_sales;select  ca_zip, ca_county, sum(ws_sales_price)  from web_sales, customer, customer_address, date_dim, item  where ws_bill_customer_sk = c_customer_sk   and c_current_addr_sk = ca_address_sk    and ws_item_sk = i_item_sk    and ( substr(ca_zip,1,5) in ('85669', '86197','88274','83405','86475', '85392', '85460', '80348', '81792')         or          i_item_id in (select i_item_id                              from item                              where i_item_sk in (2, 3, 5, 7, 11, 13, 17, 19, 23, 29)                              )       )   and ws_sold_date_sk = d_date_sk   and d_qoy = 2 and d_year = 2000  group by ca_zip, ca_county  order by ca_zip, ca_county  limit 100;
46;64;1714.5;181.793;3603456;788099;45389824;52428800;104857600;524288000;300350464;1747968;4917248;5351424;10067968;0;0;1.07817e+07;28;date_dim,household_demographics,store,store_sales,customer_address,customer;select  c_last_name        ,c_first_name        ,ca_city        ,bought_city        ,ss_ticket_number        ,amt,profit   from    (select ss_ticket_number           ,ss_customer_sk           ,ca_city bought_city           ,sum(ss_coupon_amt) amt           ,sum(ss_net_profit) profit     from store_sales,date_dim,store,household_demographics,customer_address      where store_sales.ss_sold_date_sk = date_dim.d_date_sk     and store_sales.ss_store_sk = store.s_store_sk       and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk     and store_sales.ss_addr_sk = customer_address.ca_address_sk     and (household_demographics.hd_dep_count = 3 or          household_demographics.hd_vehicle_count= 4)     and date_dim.d_dow in (6,0)     and date_dim.d_year in (2000,2000+1,2000+2)      and store.s_city in ('Oak Grove','Fairview','Five Points','Riverside','Pleasant Hill')      group by ss_ticket_number,ss_customer_sk,ss_addr_sk,ca_city) dn,customer,customer_address current_addr     where ss_customer_sk = c_customer_sk       and customer.c_current_addr_sk = current_addr.ca_address_sk       and current_addr.ca_city <> bought_city   order by c_last_name           ,c_first_name           ,ca_city           ,bought_city           ,ss_ticket_number   limit 100;
48;64;1775.53;113.213;2215936;276204;41908224;52428800;104857600;524288000;300350464;1747968;3603456;3963904;8421376;0;0;4.36731e+06;16;date_dim,customer_address,customer_demographics,store,store_sales;select sum (ss_quantity)  from store_sales, store, customer_demographics, customer_address, date_dim  where s_store_sk = ss_store_sk  and  ss_sold_date_sk = d_date_sk and d_year = 1998  and    (   (    cd_demo_sk = ss_cdemo_sk    and     cd_marital_status = 'S'    and     cd_education_status = 'Secondary'    and     ss_sales_price between 100.00 and 150.00      )  or   (   cd_demo_sk = ss_cdemo_sk    and     cd_marital_status = 'M'    and     cd_education_status = 'Primary'    and     ss_sales_price between 50.00 and 100.00      )  or   (   cd_demo_sk = ss_cdemo_sk   and     cd_marital_status = 'W'    and     cd_education_status = '2 yr Degree'    and     ss_sales_price between 150.00 and 200.00    )  )  and  (   (   ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('ND', 'KY', 'TX')   and ss_net_profit between 0 and 2000     )  or   (ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('WI', 'AR', 'GA')   and ss_net_profit between 150 and 3000    )  or   (ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('NC', 'SD', 'IL')   and ss_net_profit between 50 and 25000    )  ) ;
