Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
4;160;21;14.8455;9.2115005;11339.776;15414.926;0.6116266834051629;0.3593677688165975;0.0011739730834960938;0.00041174888610839844
5;8;22;23.663700000000002;24.627814500000003;2034.688;2512.032;0.04074233953270223;0.23460304479114247;0.0025784969329833984;0.0008318424224853516
5;16;23;14.2585;16.1816185;4122.624;5143.626;0.13487523231756504;0.24765828753725772;0.002512216567993164;0.0008137226104736328
5;32;24;13.4253;12.816859999999998;7581.696;9949.96;0.047471845678270785;0.31236599304430035;0.0024862289428710938;0.0007953643798828125
5;64;25;12.3381;14.338466000000002;7761.92;9488.628;0.16212917710182295;0.22245887615435356;0.0025343894958496094;0.0008003711700439453
5;96;26;12.2127;13.949810000000001;12430.336;14622.738;0.14223799814946747;0.17637511970714237;0.002569437026977539;0.0008440017700195312
5;128;27;16.1049;18.0409435;18318.336;20075.143;0.12021456202770597;0.09590428955992514;0.0026841163635253906;0.0007097721099853516
5;160;28;20.028299999999998;24.756048999999997;25828.352;25789.93;0.23605343439033777;0.0014898062926111955;0.0025110244750976562;0.0008523464202880859
6;8;29;12.1359;12.119367500000003;111.616;98.85;0.0013641388463545567;0.1291451694486596;0.0005509853363037109;0.00025200843811035156
6;16;30;6.79636;6.7724775;220.16;217.087;0.0035264052187695683;0.014155615029918911;0.0005018711090087891;0.0003199577331542969
6;32;31;6.06023;6.0185735;430.08;477.483;0.00692132446334659;0.11021902901785707;0.0004994869232177734;0.00014472007751464844
6;64;32;6.42929;6.3358940000000015;822.272;1051.365;0.014740776913249931;0.2786097544364883;0.0004868507385253906;0.00014853477478027344
6;96;33;7.11622;7.044703999999999;1264.64;1668.977;0.01015173951950299;0.3197249810222671;0.00048828125;0.00015997886657714844
6;128;34;7.59796;7.561792499999999;1662.976;2316.941;0.004782926799432818;0.39324981238454426;0.0005021095275878906;0.00014591217041015625
6;160;35;7.384270000000001;7.2951565;2062.336;2988.518;0.012215433623665284;0.4490936491434956;0.00048470497131347656;0.00016188621520996094
7;8;36;25.0036;30.944054499999996;3097.6;3487.226;0.23758396790862113;0.12578318698347113;0.002773761749267578;0.0008819103240966797
7;16;37;19.3179;20.9930265;6215.68;7093.59;0.08671369558802966;0.14124118358731463;0.002358675003051758;0.000644683837890625
7;32;38;16.368100000000002;20.870956;12364.8;13849.505;0.2750994923051544;0.12007513263457548;0.002337217330932617;0.0006241798400878906
7;64;39;25.731;43.071979500000005;10683.392;10977.195;0.6739333683105981;0.027500909823396924;0.0019979476928710938;0.0005648136138916016
7;96;40;16.6965;16.258162;16447.488;17478.773;0.02696110421337905;0.06270167213376299;0.002306222915649414;0.0006227493286132812
7;128;41;20.252200000000002;26.609318000000005;24325.12;22811.16;0.31389765062561126;0.06636926837565471;0.002557039260864258;0.0007257461547851562
7;160;42;22.8601;28.857449;30114.816;28405.688;0.26235007720876125;0.06016851272885915;0.0026099681854248047;0.0008287429809570312
8;8;43;21.4593;21.8918775;2427.904;2931.727;0.020158043365813505;0.20751355902045554;0.0028009414672851562;0.0011751651763916016
8;16;44;17.3062;18.614753;4973.568;6212.822;0.07561180386219957;0.2491680017243154;0.0028908252716064453;0.0009510517120361328
8;32;45;16.5435;13.376086;9172.992;11486.353;0.23679677298725488;0.25219263245841717;0.0026252269744873047;0.0009548664093017578
8;64;46;16.9863;15.708811;18561.024;23455.556;0.08132308676958422;0.2636994596849829;0.002747774124145508;0.0008862018585205078
8;96;47;12.4656;11.4866645;9204.736;12419.8;0.0852236521750942;0.34928367310045605;0.0027801990509033203;0.00092315673828125
8;128;48;21.7925;16.402680000000004;9586.688;13615.607;0.3285938639295527;0.4202618255647832;0.0026717185974121094;0.0008993148803710938
