query_id;dop;execution_time;executor_start_time;query_used_mem;operator_mem;process_used_mem;estimate_work_mem;cstore_buffers;instance_mem;max_dynamic_memory;dynamic_startup_memory;init_used_memory;dynamic_peak_memory;other_memory;io_time;cpu_time;total_costs;operator_num;table_names;query_string;
18;64;5131.44;25.666;4040704;543681;29645824;52428800;104857600;524288000;300350464;1747968;5178368;5788672;0;0;0;3.93175e+08;30;item,date_dim,customer_address,customer_demographics,customer,catalog_sales;select  i_item_id,         ca_country,         ca_state,          ca_county,         avg( cast(cs_quantity as decimal(12,2))) agg1,         avg( cast(cs_list_price as decimal(12,2))) agg2,         avg( cast(cs_coupon_amt as decimal(12,2))) agg3,         avg( cast(cs_sales_price as decimal(12,2))) agg4,         avg( cast(cs_net_profit as decimal(12,2))) agg5,         avg( cast(c_birth_year as decimal(12,2))) agg6,         avg( cast(cd1.cd_dep_count as decimal(12,2))) agg7  from catalog_sales, customer_demographics cd1,        customer_demographics cd2, customer, customer_address, date_dim, item  where cs_sold_date_sk = d_date_sk and        cs_item_sk = i_item_sk and        cs_bill_cdemo_sk = cd1.cd_demo_sk and        cs_bill_customer_sk = c_customer_sk and        cd1.cd_gender = 'F' and         cd1.cd_education_status = 'College' and        c_current_cdemo_sk = cd2.cd_demo_sk and        c_current_addr_sk = ca_address_sk and        c_birth_month in (9,7,4,10,3,12) and        d_year = 2001 and        ca_state in ('LA','KY','MN'                    ,'SC','NC','SD','IA')  group by rollup (i_item_id, ca_country, ca_state, ca_county)  order by ca_country,         ca_state,          ca_county,  i_item_id  limit 100;
19;64;3076.19;7.889;988160;211129;24629248;52428800;104857600;524288000;300350464;1747968;2507776;2736128;228352;0;0;4.07302e+06;18;customer_address,customer,item,store,store_sales,date_dim;select  i_brand_id brand_id, i_brand brand, i_manufact_id, i_manufact,   sum(ss_ext_sales_price) ext_price  from date_dim, store_sales, item,customer,customer_address,store  where d_date_sk = ss_sold_date_sk    and ss_item_sk = i_item_sk    and i_manager_id=8    and d_moy=11    and d_year=1999    and ss_customer_sk = c_customer_sk     and c_current_addr_sk = ca_address_sk    and substr(ca_zip,1,5) <> substr(s_zip,1,5)     and ss_store_sk = s_store_sk   group by i_brand       ,i_brand_id       ,i_manufact_id       ,i_manufact  order by ext_price desc          ,i_brand          ,i_brand_id          ,i_manufact_id          ,i_manufact limit 100 ;
20;64;1967.99;5.125;2795520;117380;17662976;52428800;104857600;524288000;300350464;1747968;4448256;4543488;0;0;0;7.09161e+06;20;date_dim,item,catalog_sales;select  i_item_id        ,i_item_desc         ,i_category         ,i_class         ,i_current_price        ,sum(cs_ext_sales_price) as itemrevenue         ,sum(cs_ext_sales_price)*100/sum(sum(cs_ext_sales_price)) over            (partition by i_class) as revenueratio  from catalog_sales      ,item       ,date_dim  where cs_item_sk = i_item_sk     and i_category in ('Men', 'Children', 'Shoes')    and cs_sold_date_sk = d_date_sk  and d_date between cast('1999-02-11' as date)       and (cast('1999-02-11' as date) + 30 )  group by i_item_id          ,i_item_desc           ,i_category          ,i_class          ,i_current_price  order by i_category          ,i_class          ,i_item_id          ,i_item_desc          ,revenueratio limit 100;
22;64;3.57173e+06;18.879;26323968;24081736;18081792;52428800;104857600;524288000;300350464;1747968;3966976;28071936;0;0;0;6.51974e+08;18;item,date_dim,inventory;select  i_product_name              ,i_brand              ,i_class              ,i_category              ,avg(inv_quantity_on_hand) qoh        from inventory            ,date_dim            ,item        where inv_date_sk=d_date_sk               and inv_item_sk=i_item_sk               and d_month_seq between 1204 and 1204 + 11        group by rollup(i_product_name                        ,i_brand                        ,i_class                        ,i_category) order by qoh, i_product_name, i_brand, i_class, i_category limit 100;
25;64;7.45693e+06;52.046;3651584;1192886;37413888;52428800;104857600;524288000;300350464;1747968;4168704;5399552;452608;0;0;5.99631e+06;24;item,date_dim,catalog_sales,store_returns,store,store_sales;select    i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  ,min(ss_net_profit) as store_sales_profit  ,min(sr_net_loss) as store_returns_loss  ,min(cs_net_profit) as catalog_sales_profit  from  store_sales  ,store_returns  ,catalog_sales  ,date_dim d1  ,date_dim d2  ,date_dim d3  ,store  ,item  where  d1.d_moy = 4  and d1.d_year = 2002  and d1.d_date_sk = ss_sold_date_sk  and i_item_sk = ss_item_sk  and s_store_sk = ss_store_sk  and ss_customer_sk = sr_customer_sk  and ss_item_sk = sr_item_sk  and ss_ticket_number = sr_ticket_number  and sr_returned_date_sk = d2.d_date_sk  and d2.d_moy               between 4 and  10  and d2.d_year              = 2002  and sr_customer_sk = cs_bill_customer_sk  and sr_item_sk = cs_item_sk  and cs_sold_date_sk = d3.d_date_sk  and d3.d_moy               between 4 and  10   and d3.d_year              = 2002  group by  i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  order by  i_item_id  ,i_item_desc  ,s_store_id  ,s_store_name  limit 100;
26;64;6874.74;61.258;2658304;350196;26039296;52428800;104857600;524288000;300350464;1747968;4290560;4406272;236544;0;0;7.259e+06;23;promotion,item,date_dim,customer_demographics,catalog_sales;select  i_item_id,          avg(cs_quantity) agg1,         avg(cs_list_price) agg2,         avg(cs_coupon_amt) agg3,         avg(cs_sales_price) agg4   from catalog_sales, customer_demographics, date_dim, item, promotion  where cs_sold_date_sk = d_date_sk and        cs_item_sk = i_item_sk and        cs_bill_cdemo_sk = cd_demo_sk and        cs_promo_sk = p_promo_sk and        cd_gender = 'F' and         cd_marital_status = 'M' and        cd_education_status = '4 yr Degree' and        (p_channel_email = 'N' or p_channel_event = 'N') and        d_year = 2000   group by i_item_id  order by i_item_id  limit 100;
27;64;10866.2;16.733;2639872;618651;38081536;52428800;104857600;524288000;300350464;1747968;3893248;4387840;159744;0;0;1.81467e+07;24;item,date_dim,customer_demographics,store,store_sales;select  i_item_id,         s_state, grouping(s_state) g_state,         avg(ss_quantity) agg1,         avg(ss_list_price) agg2,         avg(ss_coupon_amt) agg3,         avg(ss_sales_price) agg4  from store_sales, customer_demographics, date_dim, store, item  where ss_sold_date_sk = d_date_sk and        ss_item_sk = i_item_sk and        ss_store_sk = s_store_sk and        ss_cdemo_sk = cd_demo_sk and        cd_gender = 'M' and        cd_marital_status = 'M' and        cd_education_status = 'College' and        d_year = 1999 and        s_state in ('GA','MI', 'SD', 'OH', 'MO', 'SC')  group by rollup (i_item_id, s_state)  order by i_item_id          ,s_state  limit 100;
28;64;3337.1;93.817;9077760;666778;36482048;52428800;104857600;524288000;300350464;1747968;10460160;10825728;593920;0;0;2.01191e+07;54;store_sales;select  * from (select avg(ss_list_price) B1_LP             ,count(ss_list_price) B1_CNT             ,count(distinct ss_list_price) B1_CNTD       from store_sales       where ss_quantity between 0 and 5         and (ss_list_price between 19 and 19+10               or ss_coupon_amt between 11468 and 11468+1000              or ss_wholesale_cost between 20 and 20+20)) B1,      (select avg(ss_list_price) B2_LP             ,count(ss_list_price) B2_CNT             ,count(distinct ss_list_price) B2_CNTD       from store_sales       where ss_quantity between 6 and 10         and (ss_list_price between 14 and 14+10           or ss_coupon_amt between 92 and 92+1000           or ss_wholesale_cost between 13 and 13+20)) B2,      (select avg(ss_list_price) B3_LP             ,count(ss_list_price) B3_CNT             ,count(distinct ss_list_price) B3_CNTD       from store_sales       where ss_quantity between 11 and 15         and (ss_list_price between 124 and 124+10           or ss_coupon_amt between 4023 and 4023+1000           or ss_wholesale_cost between 50 and 50+20)) B3,      (select avg(ss_list_price) B4_LP             ,count(ss_list_price) B4_CNT             ,count(distinct ss_list_price) B4_CNTD       from store_sales       where ss_quantity between 16 and 20         and (ss_list_price between 74 and 74+10           or ss_coupon_amt between 3534 and 3534+1000           or ss_wholesale_cost between 11 and 11+20)) B4,      (select avg(ss_list_price) B5_LP             ,count(ss_list_price) B5_CNT             ,count(distinct ss_list_price) B5_CNTD       from store_sales       where ss_quantity between 21 and 25         and (ss_list_price between 173 and 173+10           or ss_coupon_amt between 6017 and 6017+1000           or ss_wholesale_cost between 45 and 45+20)) B5,      (select avg(ss_list_price) B6_LP             ,count(ss_list_price) B6_CNT             ,count(distinct ss_list_price) B6_CNTD       from store_sales       where ss_quantity between 26 and 30         and (ss_list_price between 2 and 2+10           or ss_coupon_amt between 16961 and 16961+1000           or ss_wholesale_cost between 18 and 18+20)) B6 limit 100;
29;64;8.86384e+06;61.135;3718144;1117946;34129920;52428800;104857600;524288000;300350464;1747968;4284416;5466112;422912;0;0;5.99489e+06;24;item,date_dim,catalog_sales,store_returns,store,store_sales;select         i_item_id     ,i_item_desc     ,s_store_id     ,s_store_name     ,avg(ss_quantity)        as store_sales_quantity     ,avg(sr_return_quantity) as store_returns_quantity     ,avg(cs_quantity)        as catalog_sales_quantity  from     store_sales    ,store_returns    ,catalog_sales    ,date_dim             d1    ,date_dim             d2    ,date_dim             d3    ,store    ,item  where      d1.d_moy               = 4   and d1.d_year              = 2000  and d1.d_date_sk           = ss_sold_date_sk  and i_item_sk              = ss_item_sk  and s_store_sk             = ss_store_sk  and ss_customer_sk         = sr_customer_sk  and ss_item_sk             = sr_item_sk  and ss_ticket_number       = sr_ticket_number  and sr_returned_date_sk    = d2.d_date_sk  and d2.d_moy               between 4 and  4 + 3   and d2.d_year              = 2000  and sr_customer_sk         = cs_bill_customer_sk  and sr_item_sk             = cs_item_sk  and cs_sold_date_sk        = d3.d_date_sk       and d3.d_year              in (2000,2000+1,2000+2)  group by     i_item_id    ,i_item_desc    ,s_store_id    ,s_store_name  order by     i_item_id     ,i_item_desc    ,s_store_id    ,s_store_name  limit 100;
31;64;2720.33;394.488;11998208;1092508;32272384;52428800;104857600;524288000;300350464;1747968;13554688;13746176;0;0;0;2.62803e+07;76;web_sales,customer_address,date_dim,store_sales;with ss as  (select ca_county,d_qoy, d_year,sum(ss_ext_sales_price) as store_sales  from store_sales,date_dim,customer_address  where ss_sold_date_sk = d_date_sk   and ss_addr_sk=ca_address_sk  group by ca_county,d_qoy, d_year),  ws as  (select ca_county,d_qoy, d_year,sum(ws_ext_sales_price) as web_sales  from web_sales,date_dim,customer_address  where ws_sold_date_sk = d_date_sk   and ws_bill_addr_sk=ca_address_sk  group by ca_county,d_qoy, d_year)  select          ss1.ca_county        ,ss1.d_year        ,ws2.web_sales/ws1.web_sales web_q1_q2_increase        ,ss2.store_sales/ss1.store_sales store_q1_q2_increase        ,ws3.web_sales/ws2.web_sales web_q2_q3_increase        ,ss3.store_sales/ss2.store_sales store_q2_q3_increase  from         ss ss1        ,ss ss2        ,ss ss3        ,ws ws1        ,ws ws2        ,ws ws3  where     ss1.d_qoy = 1     and ss1.d_year = 1998     and ss1.ca_county = ss2.ca_county     and ss2.d_qoy = 2     and ss2.d_year = 1998  and ss2.ca_county = ss3.ca_county     and ss3.d_qoy = 3     and ss3.d_year = 1998     and ss1.ca_county = ws1.ca_county     and ws1.d_qoy = 1     and ws1.d_year = 1998     and ws1.ca_county = ws2.ca_county     and ws2.d_qoy = 2     and ws2.d_year = 1998     and ws1.ca_county = ws3.ca_county     and ws3.d_qoy = 3     and ws3.d_year =1998     and case when ws1.web_sales > 0 then ws2.web_sales/ws1.web_sales else null end         > case when ss1.store_sales > 0 then ss2.store_sales/ss1.store_sales else null end     and case when ws2.web_sales > 0 then ws3.web_sales/ws2.web_sales else null end        > case when ss2.store_sales > 0 then ss3.store_sales/ss2.store_sales else null end  order by ss1.d_year;
34;64;3593.85;13.005;1714176;283188;22701056;52428800;104857600;524288000;300350464;1747968;3205120;3462144;210944;0;0;4.70438e+06;18;date_dim,household_demographics,store,store_sales,customer;select c_last_name        ,c_first_name        ,c_salutation        ,c_preferred_cust_flag        ,ss_ticket_number        ,cnt from    (select ss_ticket_number           ,ss_customer_sk           ,count(*) cnt     from store_sales,date_dim,store,household_demographics     where store_sales.ss_sold_date_sk = date_dim.d_date_sk     and store_sales.ss_store_sk = store.s_store_sk       and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk     and (date_dim.d_dom between 1 and 3 or date_dim.d_dom between 25 and 28)     and (household_demographics.hd_buy_potential = '501-1000' or          household_demographics.hd_buy_potential = 'Unknown')     and household_demographics.hd_vehicle_count > 0     and (case when household_demographics.hd_vehicle_count > 0   then household_demographics.hd_dep_count/ household_demographics.hd_vehicle_count   else null   end)  > 1.2     and date_dim.d_year in (2000,2000+1,2000+2)     and store.s_county in ('Ziebach County','Fairfield County','Walker County','Barrow County',                            'Williamson County','Franklin Parish','Richland County','Luce County')     group by ss_ticket_number,ss_customer_sk) dn,customer     where ss_customer_sk = c_customer_sk       and cnt between 15 and 20     order by c_last_name,c_first_name,c_salutation,c_preferred_cust_flag desc, ss_ticket_number;
35;64;14861.6;12.089;3969024;1071312;22286336;52428800;104857600;524288000;300350464;1747968;5164032;5716992;0;0;0;7.78235e+06;35;web_sales,date_dim,store_sales,customer_demographics,customer_address,catalog_sales,customer;select      ca_state,   cd_gender,   cd_marital_status,   cd_dep_count,   count(*) cnt1,   min(cd_dep_count),   max(cd_dep_count),   max(cd_dep_count),   cd_dep_employed_count,   count(*) cnt2,   min(cd_dep_employed_count),   max(cd_dep_employed_count),   max(cd_dep_employed_count),   cd_dep_college_count,   count(*) cnt3,   min(cd_dep_college_count),   max(cd_dep_college_count),   max(cd_dep_college_count)  from   customer c,customer_address ca,customer_demographics  where   c.c_current_addr_sk = ca.ca_address_sk and   cd_demo_sk = c.c_current_cdemo_sk and    exists (select *           from store_sales,date_dim           where c.c_customer_sk = ss_customer_sk and                 ss_sold_date_sk = d_date_sk and                 d_year = 2002 and                 d_qoy < 4) and    (exists (select *             from web_sales,date_dim             where c.c_customer_sk = ws_bill_customer_sk and                   ws_sold_date_sk = d_date_sk and                   d_year = 2002 and                   d_qoy < 4) or      exists (select *              from catalog_sales,date_dim             where c.c_customer_sk = cs_ship_customer_sk and                   cs_sold_date_sk = d_date_sk and                   d_year = 2002 and                   d_qoy < 4))  group by ca_state,           cd_gender,           cd_marital_status,           cd_dep_count,           cd_dep_employed_count,           cd_dep_college_count  order by ca_state,           cd_gender,           cd_marital_status,           cd_dep_count,           cd_dep_employed_count,           cd_dep_college_count  limit 100;
36;64;1.35624e+06;16.225;21098496;18269611;29107200;52428800;104857600;524288000;300350464;1747968;4556800;22846464;0;0;0;1.33043e+08;22;item,date_dim,store,store_sales;select       sum(ss_net_profit)/sum(ss_ext_sales_price) as gross_margin    ,i_category    ,i_class    ,grouping(i_category)+grouping(i_class) as lochierarchy    ,rank() over (   partition by grouping(i_category)+grouping(i_class),   case when grouping(i_class) = 0 then i_category end    order by sum(ss_net_profit)/sum(ss_ext_sales_price) asc) as rank_within_parent  from     store_sales    ,date_dim       d1    ,item    ,store  where     d1.d_year = 1998   and d1.d_date_sk = ss_sold_date_sk  and i_item_sk  = ss_item_sk   and s_store_sk  = ss_store_sk  and s_state in ('MO','OH','LA','SC',                  'TN','SD','MI','AL')  group by rollup(i_category,i_class)  order by    lochierarchy desc   ,case when lochierarchy = 0 then i_category end   ,rank_within_parent   limit 100;
37;64;241861;11.899;1544192;76197;32739328;52428800;104857600;524288000;300350464;1747968;3144704;3292160;53248;0;0;2.8326e+06;15;catalog_sales,date_dim,inventory,item;select  i_item_id        ,i_item_desc        ,i_current_price  from item, inventory, date_dim, catalog_sales  where i_current_price between 19 and 19 + 30  and inv_item_sk = i_item_sk  and d_date_sk=inv_date_sk  and d_date between cast('2000-03-27' as date) and (cast('2000-03-27' as date) +  60 )  and i_manufact_id in (874,844,819,868)  and inv_quantity_on_hand between 100 and 500  and cs_item_sk = i_item_sk  group by i_item_id,i_item_desc,i_current_price  order by i_item_id  limit 100;
38;64;76644.5;317.833;8883200;3816530;23541760;52428800;104857600;524288000;300350464;1747968;8176640;10631168;0;0;0;2.11593e+08;44;store_sales,catalog_sales,customer,date_dim,web_sales;select  count(*) from (     select distinct c_last_name, c_first_name, d_date     from store_sales, date_dim, customer           where store_sales.ss_sold_date_sk = date_dim.d_date_sk       and store_sales.ss_customer_sk = customer.c_customer_sk       and d_month_seq between 1198 and 1198 + 11   intersect     select distinct c_last_name, c_first_name, d_date     from catalog_sales, date_dim, customer           where catalog_sales.cs_sold_date_sk = date_dim.d_date_sk       and catalog_sales.cs_bill_customer_sk = customer.c_customer_sk       and d_month_seq between 1198 and 1198 + 11   intersect     select distinct c_last_name, c_first_name, d_date     from web_sales, date_dim, customer           where web_sales.ws_sold_date_sk = date_dim.d_date_sk       and web_sales.ws_bill_customer_sk = customer.c_customer_sk       and d_month_seq between 1198 and 1198 + 11 ) hot_cust limit 100;
39;64;2405.8;380.205;7772160;2390544;20083712;52428800;104857600;524288000;300350464;1747968;6580224;9520128;0;0;0;6.47614e+06;31;date_dim,warehouse,item,inventory;with inv as (select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy        ,stdev,mean, case mean when 0 then null else stdev/mean end cov  from(select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy             ,stddev_samp(inv_quantity_on_hand) stdev,avg(inv_quantity_on_hand) mean       from inventory           ,item           ,warehouse           ,date_dim       where inv_item_sk = i_item_sk         and inv_warehouse_sk = w_warehouse_sk         and inv_date_sk = d_date_sk         and d_year =2001       group by w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy) foo  where case mean when 0 then 0 else stdev/mean end > 1) select inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean, inv1.cov         ,inv2.w_warehouse_sk,inv2.i_item_sk,inv2.d_moy,inv2.mean, inv2.cov from inv inv1,inv inv2 where inv1.i_item_sk = inv2.i_item_sk   and inv1.w_warehouse_sk =  inv2.w_warehouse_sk   and inv1.d_moy=1   and inv2.d_moy=1+1 order by inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean,inv1.cov         ,inv2.d_moy,inv2.mean, inv2.cov ;
40;96;1983.33;125.555;1085440;2969442;13002752;52428800;104857600;524288000;300350464;9520128;7344128;10605568;318464;0;0;8.42926e+06;31;date_dim,warehouse,item,inventory;with inv as (select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy        ,stdev,mean, case mean when 0 then null else stdev/mean end cov  from(select w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy             ,stddev_samp(inv_quantity_on_hand) stdev,avg(inv_quantity_on_hand) mean       from inventory           ,item           ,warehouse           ,date_dim       where inv_item_sk = i_item_sk         and inv_warehouse_sk = w_warehouse_sk         and inv_date_sk = d_date_sk         and d_year =2001       group by w_warehouse_name,w_warehouse_sk,i_item_sk,d_moy) foo  where case mean when 0 then 0 else stdev/mean end > 1) select inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean, inv1.cov         ,inv2.w_warehouse_sk,inv2.i_item_sk,inv2.d_moy,inv2.mean, inv2.cov from inv inv1,inv inv2 where inv1.i_item_sk = inv2.i_item_sk   and inv1.w_warehouse_sk =  inv2.w_warehouse_sk   and inv1.d_moy=1   and inv2.d_moy=1+1   and inv1.cov > 1.5 order by inv1.w_warehouse_sk,inv1.i_item_sk,inv1.d_moy,inv1.mean,inv1.cov         ,inv2.d_moy,inv2.mean, inv2.cov ;
41;64;260314;0.486;58368;4660;11032576;52428800;104857600;524288000;300350464;1747968;1752064;1806336;93184;0;0;7.10211e+08;8;item;select  distinct(i_product_name)  from item i1  where i_manufact_id between 762 and 762+40     and (select count(*) as item_cnt         from item         where (i_manufact = i1.i_manufact and         ((i_category = 'Women' and          (i_color = 'blush' or i_color = 'brown') and          (i_units = 'Bundle' or i_units = 'Unknown') and         (i_size = 'extra large' or i_size = 'petite')         ) or         (i_category = 'Women' and         (i_color = 'drab' or i_color = 'purple') and         (i_units = 'Case' or i_units = 'Tbl') and         (i_size = 'large' or i_size = 'economy')         ) or         (i_category = 'Men' and         (i_color = 'sky' or i_color = 'linen') and         (i_units = 'Pound' or i_units = 'Cup') and         (i_size = 'N/A' or i_size = 'medium')         ) or         (i_category = 'Men' and         (i_color = 'lavender' or i_color = 'wheat') and         (i_units = 'Carton' or i_units = 'Dozen') and         (i_size = 'extra large' or i_size = 'petite')         ))) or        (i_manufact = i1.i_manufact and         ((i_category = 'Women' and          (i_color = 'puff' or i_color = 'violet') and          (i_units = 'Pallet' or i_units = 'Bunch') and         (i_size = 'extra large' or i_size = 'petite')         ) or         (i_category = 'Women' and         (i_color = 'light' or i_color = 'bisque') and         (i_units = 'Each' or i_units = 'Gross') and         (i_size = 'large' or i_size = 'economy')         ) or         (i_category = 'Men' and         (i_color = 'mint' or i_color = 'royal') and         (i_units = 'Ton' or i_units = 'Box') and         (i_size = 'N/A' or i_size = 'medium')         ) or         (i_category = 'Men' and         (i_color = 'coral' or i_color = 'salmon') and         (i_units = 'Tsp' or i_units = 'Dram') and         (i_size = 'extra large' or i_size = 'petite')         )))) > 0  order by i_product_name  limit 100;
43;64;2181.78;10.434;1635328;133764;21742592;52428800;104857600;524288000;300350464;1747968;3212288;3383296;110592;0;0;3.45934e+06;14;store,store_sales,date_dim;select  s_store_name, s_store_id,         sum(case when (d_day_name='Sunday') then ss_sales_price else null end) sun_sales,         sum(case when (d_day_name='Monday') then ss_sales_price else null end) mon_sales,         sum(case when (d_day_name='Tuesday') then ss_sales_price else  null end) tue_sales,         sum(case when (d_day_name='Wednesday') then ss_sales_price else null end) wed_sales,         sum(case when (d_day_name='Thursday') then ss_sales_price else null end) thu_sales,         sum(case when (d_day_name='Friday') then ss_sales_price else null end) fri_sales,         sum(case when (d_day_name='Saturday') then ss_sales_price else null end) sat_sales  from date_dim, store_sales, store  where d_date_sk = ss_sold_date_sk and        s_store_sk = ss_store_sk and        s_gmt_offset = -5 and        d_year = 2000   group by s_store_name, s_store_id  order by s_store_name, s_store_id,sun_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales  limit 100;
44;64;727.184;4.176;1395712;34120;14317568;52428800;104857600;524288000;300350464;1747968;3100672;3143680;0;0;0;1.71645e+08;30;store_sales,item;select  asceding.rnk, i1.i_product_name best_performing, i2.i_product_name worst_performing from(select *      from (select item_sk,rank() over (order by rank_col asc) rnk            from (select ss_item_sk item_sk,avg(ss_net_profit) rank_col                   from store_sales ss1                  where ss_store_sk = 21                  group by ss_item_sk                  having avg(ss_net_profit) > 0.9*(select avg(ss_net_profit) rank_col                                                   from store_sales                                                   where ss_store_sk = 21                                                     and ss_hdemo_sk is null                                                   group by ss_store_sk))V1)V11      where rnk  < 11) asceding,     (select *      from (select item_sk,rank() over (order by rank_col desc) rnk            from (select ss_item_sk item_sk,avg(ss_net_profit) rank_col                  from store_sales ss1                  where ss_store_sk = 21                  group by ss_item_sk                  having avg(ss_net_profit) > 0.9*(select avg(ss_net_profit) rank_col                                                   from store_sales                                                   where ss_store_sk = 21                                                     and ss_hdemo_sk is null                                                   group by ss_store_sk))V2)V21      where rnk  < 11) descending, item i1, item i2 where asceding.rnk = descending.rnk    and i1.i_item_sk=asceding.item_sk   and i2.i_item_sk=descending.item_sk order by asceding.rnk limit 100;
45;64;5250.04;3.428;876544;186076;14321664;52428800;104857600;524288000;300350464;1747968;2439168;2624512;30720;0;0;4.4401e+06;23;date_dim,customer_address,customer,item,web_sales;select  ca_zip, ca_city, sum(ws_sales_price)  from web_sales, customer, customer_address, date_dim, item  where ws_bill_customer_sk = c_customer_sk   and c_current_addr_sk = ca_address_sk    and ws_item_sk = i_item_sk    and ( substr(ca_zip,1,5) in ('85669', '86197','88274','83405','86475', '85392', '85460', '80348', '81792')         or          i_item_id in (select i_item_id                              from item                              where i_item_sk in (2, 3, 5, 7, 11, 13, 17, 19, 23, 29)                              )       )   and ws_sold_date_sk = d_date_sk   and d_qoy = 2 and d_year = 2000  group by ca_zip, ca_city  order by ca_zip, ca_city  limit 100;
46;64;5426.21;46.756;2528256;366453;35679232;52428800;104857600;524288000;300350464;1747968;4078592;4276224;392192;0;0;1.11106e+07;28;date_dim,household_demographics,store,store_sales,customer_address,customer;select  c_last_name        ,c_first_name        ,ca_city        ,bought_city        ,ss_ticket_number        ,amt,profit   from    (select ss_ticket_number           ,ss_customer_sk           ,ca_city bought_city           ,sum(ss_coupon_amt) amt           ,sum(ss_net_profit) profit     from store_sales,date_dim,store,household_demographics,customer_address      where store_sales.ss_sold_date_sk = date_dim.d_date_sk     and store_sales.ss_store_sk = store.s_store_sk       and store_sales.ss_hdemo_sk = household_demographics.hd_demo_sk     and store_sales.ss_addr_sk = customer_address.ca_address_sk     and (household_demographics.hd_dep_count = 8 or          household_demographics.hd_vehicle_count= 4)     and date_dim.d_dow in (6,0)     and date_dim.d_year in (1999,1999+1,1999+2)      and store.s_city in ('Pleasant Hill','Fairview','Liberty','Oakland','Bethel')      group by ss_ticket_number,ss_customer_sk,ss_addr_sk,ca_city) dn,customer,customer_address current_addr     where ss_customer_sk = c_customer_sk       and customer.c_current_addr_sk = current_addr.ca_address_sk       and current_addr.ca_city <> bought_city   order by c_last_name           ,c_first_name           ,ca_city           ,bought_city           ,ss_ticket_number   limit 100;
48;64;5608.53;144.192;2457600;250411;34164736;52428800;104857600;524288000;300350464;1747968;3841024;4205568;165888;0;0;4.36504e+06;16;date_dim,customer_address,customer_demographics,store,store_sales;select sum (ss_quantity)  from store_sales, store, customer_demographics, customer_address, date_dim  where s_store_sk = ss_store_sk  and  ss_sold_date_sk = d_date_sk and d_year = 1998  and    (   (    cd_demo_sk = ss_cdemo_sk    and     cd_marital_status = 'S'    and     cd_education_status = 'Primary'    and     ss_sales_price between 100.00 and 150.00      )  or   (   cd_demo_sk = ss_cdemo_sk    and     cd_marital_status = 'M'    and     cd_education_status = '4 yr Degree'    and     ss_sales_price between 50.00 and 100.00      )  or   (   cd_demo_sk = ss_cdemo_sk   and     cd_marital_status = 'D'    and     cd_education_status = '2 yr Degree'    and     ss_sales_price between 150.00 and 200.00    )  )  and  (   (   ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('CO', 'IN', 'AR')   and ss_net_profit between 0 and 2000     )  or   (ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('AZ', 'TX', 'NY')   and ss_net_profit between 150 and 3000    )  or   (ss_addr_sk = ca_address_sk   and   ca_country = 'United States'   and   ca_state in ('ND', 'OH', 'MI')   and ss_net_profit between 50 and 25000    )  ) ;
