Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
10;32;52;12.3907;8.658351118820326;8357.888;8960.9475;0.4310692451668783;0.07215453234118474;0.0020647048950195312;0.0008268356323242188
10;64;53;11.7144;9.047115528782731;11915.264;12754.6475;0.2948215331982331;0.0704460681693666;0.002030611038208008;0.0008509159088134766
10;96;54;15.654399999999999;10.350519970064498;16474.112;16844.927;0.5124264331913027;0.022508952227592083;0.0020096302032470703;0.0008053779602050781
10;128;55;21.164900000000003;12.23958076085263;25790.464;24549.94;0.7292177251441754;0.0505306326614241;0.002192258834838867;0.00072479248046875
10;160;56;22.8989;13.927268490644185;32322.56;30003.438;0.6441773931035093;0.077295208635757;0.0018219947814941406;0.0006272792816162109
11;8;57;8.017520000000001;9.891159474509953;790.528;845.71525;0.23369314632329607;0.06981062024368523;0.001980304718017578;0.0008602142333984375
11;16;58;8.17062;9.793040093708038;983.04;1132.022875;0.19856756203422;0.15155321756998696;0.001886606216430664;0.0008060932159423828
11;32;59;8.00202;9.74879514451623;1006.592;1142.6785;0.21829177439149472;0.13519529263097652;0.0019195079803466797;0.0009987354278564453
11;64;60;8.639899999999999;9.858896482634544;1421.312;1775.290375;0.14108918883720234;0.24905043720168418;0.0019464492797851562;0.00080108642578125
11;96;61;10.7751;10.007717149474223;1841.152;2452.189625;0.07667911063674437;0.3318778813481993;0.0019414424896240234;0.0009336471557617188
11;128;62;10.387;10.179853110703824;2263.04;3158.8455625;0.02034871103182878;0.3958416830900029;0.0019872188568115234;0.0008909702301025391
11;160;63;10.3873;10.362709668010472;2688.0;3888.873375;0.0023729635179721154;0.4467534877232142;0.0019729137420654297;0.0009067058563232422
12;8;64;33.0781;13.636153474122287;3110.912;3180.7795;1.425764718971024;0.022458848080562976;0.0012416839599609375;0.0004801750183105469
12;16;65;19.5792;10.348236753284931;3443.712;3607.0035;0.8920324753668594;0.04741729273528095;0.0011878013610839844;0.0004756450653076172
12;32;66;14.428700000000001;8.790747961044312;4106.24;4544.07375;0.6413506636682049;0.10662643927291149;0.0011954307556152344;0.0004885196685791016
12;64;67;15.107700000000001;11.33377420910442;5630.976;6606.0185;0.33298049892894355;0.17315692696967622;0.0011794567108154297;0.00046372413635253906
12;96;68;26.6556;15.812607741777422;7321.6;8822.6555;0.6857181582753766;0.20501741422639852;0.0011699199676513672;0.000469207763671875
12;128;69;29.799799999999998;19.566945014192523;9369.6;11146.6615;0.5229664098501459;0.189662472250683;0.0011668205261230469;0.0004436969757080078
12;160;70;37.4964;22.43784835896063;11794.432;13554.18425;0.6711228010873729;0.14920194969965483;0.0012054443359375;0.00044035911560058594
13;8;71;31.65;31.779442719753202;1540.096;1677.70625;0.004089817369769433;0.08935173521650608;0.0014240741729736328;0.0005846023559570312
13;16;72;18.6158;16.528085080991946;1943.552;2283.196;0.12631317595339708;0.1747542643572182;0.0014371871948242188;0.0006532669067382812
13;32;73;8.65697;8.925390818293092;2749.44;3604.36225;0.031006324186533263;0.3109441377153166;0.0014007091522216797;0.0004811286926269531
13;64;74;7.62164;5.301035635020013;4726.784;6509.87725;0.437764339792299;0.3772318028494639;0.001405954360961914;0.0005145072937011719
