Query ID;Query DOP;Query ID (Mapped);Actual Execution Time (s);Predicted Execution Time (s);Actual Memory Usage (MB);Predicted Memory Usage (MB);Execution Time Q-error;Memory Q-error;Time Calculation Duration (s);Memory Calculation Duration (s)
32;32;113;22.2987;25.251122342252728;16.384;63.21755859375;0.1324033393091404;2.8584935665130615;0.002025604248046875;0.0007970333099365234
32;64;114;19.0136;18.08910993065834;16.384;62.86087109375;0.05110754884488755;2.8367230892181396;0.001688241958618164;0.0007822513580322266
32;96;115;22.5353;18.100141180658337;16.384;62.86087109375;0.24503448758073976;2.8367230892181396;0.0018453598022460938;0.0007958412170410156
34;8;116;5.5362;13.305501013521106;557.056;735.02825;1.403363500870833;0.3194871790268843;0.0020303726196289062;0.0008995532989501953
34;16;117;3.46902;13.324251141492278;885.76;1177.395875;2.8409265848834186;0.3292493169707369;0.0021347999572753906;0.0009429454803466797
34;32;118;3.00008;13.357264283183962;1590.272;2167.2459375;3.4523026996559967;0.362814623850511;0.0020515918731689453;0.0009932518005371094
34;64;119;3.21799;13.356749999314546;2101.248;2914.9495625;3.150649939656291;0.3872467992830928;0.002015352249145508;0.0010094642639160156
34;96;120;4.13774;13.36477964156866;1515.52;2181.153125;2.229970863700634;0.43921104637352193;0.0017440319061279297;0.0008099079132080078
35;8;121;11.1648;17.646639950086353;1545.216;12209.524;0.580560328002862;6.901499855036448;0.0049669742584228516;0.0024673938751220703
35;16;122;11.1982;7.584272816089511;2276.352;13679.29;0.47650279354980385;5.009303482062528;0.004225015640258789;0.0022568702697753906
35;32;123;13.279;17.159245674335953;3190.784;18492.914;0.29220917797544654;4.7957273196806804;0.00432276725769043;0.0021877288818359375
35;64;124;17.6627;21.15693756789529;4420.608;19928.745;0.19783145090474785;3.508145712083044;0.0041179656982421875;0.0022373199462890625
35;96;125;17.9417;21.26445918844505;6556.672;29240.459;0.18519756703350576;3.4596494990141338;0.004312038421630859;0.0024912357330322266
36;8;126;56.020300000000006;6.875611446150359;21020.672;2812.7285;7.1476826372097655;6.473409538105082;0.002907276153564453;0.0015304088592529297
36;16;127;30.0359;4.680365815773458;21335.04;3168.0825;5.417425727445279;5.734370080324613;0.0027120113372802734;0.0015196800231933594
36;32;128;18.4656;3.8275460650014144;22197.248;4298.5965;3.824396541911554;4.163836149775863;0.0027132034301757812;0.0012781620025634766
36;64;129;13.1789;3.4880922845546154;25496.576;7508.434;2.7782543937718023;2.39572486086979;0.0030372142791748047;0.001253366470336914
36;96;130;12.2596;3.739753599151348;27753.472;10637.44675;2.2781838896503874;1.6090351051581058;0.0027379989624023438;0.001354217529296875
37;8;131;3.47639;7.719114843290603;357.376;507.48859375;1.2204398365231182;0.4200410596962303;0.002162456512451172;0.0009274482727050781
37;16;132;1.98896;5.5899852862481865;683.008;988.03940625;1.8105066397756548;0.4466000489745361;0.0020020008087158203;0.0009202957153320312
37;32;133;1.36974;8.66884977120229;975.872;1267.51240625;5.3288286617914995;0.29885108523453896;0.0018432140350341797;0.0009365081787109375
37;64;134;264.011;1077.163500960208;2016.256;2500.23965625;3.0799947765820663;0.24004077669204693;0.002114534378051758;0.0008916854858398438
37;96;135;253.028;1077.3154061558316;3191.808;3911.46821875;3.2576924536250207;0.22547102418127918;0.002002716064453125;0.0010225772857666016
38;8;136;24.697599999999998;28.297552282443572;6376.448;11596.822;0.1457612190028008;0.8186962396619559;0.004874229431152344;0.0018358230590820312
38;16;137;14.1526;16.21014373007684;8411.136;13392.454;0.14538273745296548;0.5922289212776966;0.0049932003021240234;0.0018622875213623047
38;32;138;9.7147;10.764987111034186;14753.792;18632.511;0.10811318013260163;0.26289641334241387;0.0050983428955078125;0.001898050308227539
38;64;139;7.70964;7.5761476086754636;12584.96;20438.399;0.017620088496120845;0.6240336878305532;0.0045626163482666016;0.001886129379272461
38;96;140;8.67102;7.1396023136900455;18468.864;26502.937;0.214496216879404;0.43500634364950663;0.0053594112396240234;0.0019881725311279297
39;8;141;16.309;6.155659987162665;5410.816;10559.607;1.6494315855670458;0.9515738476414648;0.003637075424194336;0.0019817352294921875
39;16;142;8.37969;3.643321625007942;5604.352;10877.276;1.3000137957849751;0.9408623869450028;0.00408625602722168;0.0018928050994873047
39;32;143;4.356199999999999;2.3056342393327505;5124.096;13172.685;0.8893716642847402;1.5707334523006593;0.004388570785522461;0.0019307136535644531
39;64;144;4.35619;2.7821379717644303;7013.376;10718.8825;0.5657706570308252;0.5283484729750694;0.004014492034912109;0.0014445781707763672
39;96;145;5.70879;3.281290335770075;9402.368;13992.7845;0.739800327257607;0.48821919116545964;0.0038864612579345703;0.0016639232635498047
40;8;146;16.4478;6.514955614443243;2.048;10147.907;1.5246219580585127;4954.03271484375;0.003988742828369141;0.0016491413116455078
40;16;147;9.272590000000001;3.8509370058707595;1.024;10465.577;1.407878909954622;10219.2900390625;0.00394439697265625;0.001988649368286133
40;32;148;3.5627600000000004;2.3056342500671745;0.0;12760.986;0.5452407509544064;inf;0.004421710968017578;0.0016789436340332031
40;64;149;2.29982;2.7821379717644303;324.608;10289.7545;0.2097198788446184;30.699016968158517;0.003964424133300781;0.0015156269073486328
40;96;150;1.69482;3.281290335770075;626.688;13563.6575;0.9360701052442593;20.64339751199959;0.0036780834197998047;0.00182342529296875
41;8;151;208.144;212.42826649158977;57.344;6.2901025390625;0.020583185158302708;8.116544546592838;0.0005881786346435547;0.00026035308837890625
41;16;152;252.555;212.42826649158977;58.368;6.2901025390625;0.18889545243263983;8.279339984924853;0.0005414485931396484;0.00038695335388183594
41;32;153;254.635;212.42826649158977;57.344;6.2901025390625;0.19868699305175208;8.116544546592838;0.0006022453308105469;0.0002315044403076172
41;64;154;259.933;212.42826649158977;57.344;6.2901025390625;0.22362717680177924;8.116544546592838;0.0006232261657714844;0.00026917457580566406
41;96;155;224.9;212.42826649158977;57.344;6.2901025390625;0.058710329441510556;8.116544546592838;0.0005965232849121094;0.0003371238708496094
43;8;156;6.74536;4.204142626867071;272.384;4242.75975;0.6044555569768204;14.576391234433741;0.0016961097717285156;0.0009021759033203125
43;16;157;3.6771599999999998;2.5907505094263703;530.432;4508.627;0.41934161032517814;7.499915163489382;0.0017344951629638672;0.0009219646453857422
43;32;158;2.2687399999999998;2.157560927704349;1103.872;5114.643;0.05152998039037793;3.6333660062036177;0.0017724037170410156;0.0007867813110351562
43;64;159;2.32119;2.6880778243843464;2500.608;6446.4;0.1580602296168545;1.5779330466830466;0.0016422271728515625;0.0007562637329101562
43;96;160;2.8807300000000002;3.5291404667152717;3739.648;7867.0845;0.22508547025069037;1.103696524378765;0.0015981197357177734;0.0008208751678466797
44;8;161;1.53459;31.581076402282715;637.952;1046.976375;19.57948794289205;0.6411522732117776;0.0037910938262939453;0.0018687248229980469
44;16;162;0.838321;31.581076402282715;411.648;654.125109375;36.67181831575579;0.5890399306567746;0.003374814987182617;0.00145721435546875
44;32;163;0.705952;31.581076402282715;807.936;1224.508109375;43.73544433939236;0.5156003809398269;0.003164052963256836;0.0013761520385742188
44;64;164;0.979191;31.581076402282715;1601.536;2483.087125;31.252212696279592;0.550441029736453;0.0030527114868164062;0.0013031959533691406
44;96;165;1.43741;31.581076402282715;2387.968;3838.709125;20.97082001814563;0.6075211749068665;0.0029768943786621094;0.001318216323852539
45;8;166;2.07572;5.989070641391694;933.888;1392.518625;1.8852979406623702;0.4910981027703536;0.0035698413848876953;0.0017316341400146484
45;16;167;1.44695;7.54059129197529;1638.4;2414.2053125;4.211369634040769;0.4735139846801757;0.003579378128051758;0.0015985965728759766
45;32;168;1.9192799999999999;6.622525347163104;2827.264;4251.221;2.450525898859522;0.5036519405333213;0.003525972366333008;0.0017480850219726562
45;64;169;5.50361;22.302887189126015;1049.6;1332.94790625;3.052410543102803;0.2699579899485518;0.002476930618286133;0.0011851787567138672
45;96;170;5.95972;22.4219239856561;1483.776;1979.22840625;2.7622445325713456;0.33391320943996927;0.002496480941772461;0.0013840198516845703
46;8;171;10.8116;13.93198118064925;1133.568;1458.0220625;0.28861419037415836;0.2862237311744862;0.0030977725982666016;0.0012819766998291016
46;16;172;6.69971;13.942210934624075;1906.688;2598.80875;1.081017079041343;0.362996331859224;0.0033185482025146484;0.0013904571533203125
46;32;173;5.50808;13.957226489039138;2278.4;5715.692;1.5339549333050968;1.5086429073033707;0.0030465126037597656;0.0013082027435302734
46;64;174;5.33962;13.984540656466036;3799.04;7301.344;1.6190142100872418;0.921891846361186;0.002885580062866211;0.0012438297271728516
46;96;175;7.4168;14.011257308283199;6325.248;9716.614;0.8891243269716318;0.5361633251376072;0.0028238296508789062;0.0012733936309814453
48;8;176;12.81;10.017339561969042;714.752;1203.078875;0.27878264690490573;0.683211624451558;0.0018131732940673828;0.0008471012115478516
48;16;177;8.98039;4.980121299281716;944.128;1391.0913125;0.8032472424507495;0.4734138935610426;0.0018341541290283203;0.0006465911865234375
48;32;178;6.30382;4.514783681660891;1048.576;1294.11746875;0.39626180222237406;0.23416659235954285;0.0017092227935791016;0.0005922317504882812
48;64;179;5.51371;3.9418953531831504;2233.344;2683.72803125;0.3987459092610315;0.20166352843538649;0.001756906509399414;0.0008244514465332031
48;96;180;5.68708;4.208334849074482;3823.616;4141.057125;0.3513848597981053;0.08302118335104791;0.00177764892578125;0.0004885196685791016
49;8;181;11.0754;3.8133148809038104;1098.752;1921.5025625;1.9044021660689534;0.7488046096844421;0.005768299102783203;0.003459930419921875
49;16;182;8.90966;3.8731732209501426;2201.6;3471.983125;1.3003515442602223;0.577027218840843;0.0060384273529052734;0.003213644027709961
49;32;183;7.99387;4.521518688292725;4586.496;6886.77525;0.7679612871440757;0.5015330330605325;0.006134033203125;0.003223896026611328
49;64;184;11.6158;5.533153674171379;9900.032;13154.758;1.0993091253225549;0.32875913936439805;0.005547523498535156;0.003222942352294922
49;96;185;16.2347;6.937185658418968;14770.176;18790.65675;1.3402429745119435;0.2722026298129421;0.005738019943237305;0.0030565261840820312
50;8;186;44.814;45.60161475416273;526.336;440.7535;0.01757519422865017;0.19417316028120024;0.001993894577026367;0.0008575916290283203
50;16;187;43.9253;40.27917572689505;838.656;878.5178125;0.09052132292445059;0.047530587630685295;0.0017387866973876953;0.0007030963897705078
50;32;188;43.9575;36.83682387841196;1554.432;1819.981875;0.19330320510507093;0.17083402490427368;0.0018172264099121094;0.0007507801055908203
50;64;189;45.6094;36.680961574737736;3215.36;3879.68825;0.2434079708371466;0.20661084606389335;0.0017578601837158203;0.0006015300750732422
50;96;190;45.060900000000004;38.04569032721173;5111.808;6106.184;0.18438907567332885;0.19452530298477555;0.0017054080963134766;0.0007419586181640625
51;8;191;551.204;95.99083324677946;16952.32;4670.385;4.742256644266532;2.6297478687517195;0.0015277862548828125;0.0007798671722412109
51;16;192;561.571;95.99083324677946;16951.296;4670.385;4.8502565401873;2.629528614878645;0.0017256736755371094;0.0005970001220703125
51;32;193;1.6668399999999999;2.01938201292184;1000.448;2870.763375;0.21150321141911643;1.8694778489236823;0.0015797615051269531;0.0008616447448730469
51;64;194;2.0377;1.9615955048749745;2168.832;4280.88625;0.038797241804383154;0.9738210474578022;0.0015501976013183594;0.0008780956268310547
51;96;195;2.24438;2.1955486541201568;3243.008;5708.76525;0.02224106752916022;0.7603303013745264;0.0015683174133300781;0.0006933212280273438
52;8;196;3.96516;4.3624957271933855;342.016;1970.86125;0.10020673243788036;4.762482603153069;0.0014641284942626953;0.0008220672607421875
52;16;197;2.61;2.705368549436122;496.64;2246.914125;0.03653967411345671;3.524231082876933;0.0015721321105957031;0.0008893013000488281
52;32;198;782.397;753.3375068310501;60.416;2042.106875;0.038574334750953954;32.800762629104874;0.002095460891723633;0.0010335445404052734
